"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","GHECAUSES (CODE)","GHECAUSES (DISPLAY)","GHECAUSES (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","LBR","Liberia","","","","","","","","6","5.62359","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","LUX","Luxembourg","","","","","","","","11","11.28236","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","MLI","Mali","","","","","","","","32","32.38558","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","MUS","Mauritius","","","","","","","","18","18.34701","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","MNG","Mongolia","","","","","","","","40","40.00178","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","MMR","Myanmar","","","","","","","","61","61.19679","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","NZL","New Zealand","","","","","","","","0","0.46096","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","NIU","Niue","","","","","","","","Not applicable","","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","PLW","Palau","","","","","","","","Not applicable","","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AMR","Americas","","PER","Peru","","","","","","","","17","16.81019","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","QAT","Qatar","","","","","","","","9","8.85846","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","RUS","Russian Federation","","","","","","","","61","60.65203","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","WSM","Samoa","","","","","","","","Not applicable","","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","SEN","Senegal","","","","","","","","28","28.45950","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","SGP","Singapore","","","","","","","","21","20.65119","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","SOM","Somalia","","","","","","","","27","26.64873","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","LKA","Sri Lanka","","","","","","","","38","38.15511","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","SWE","Sweden","","","","","","","","0","0.16970","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","MKD","The former Yugoslav republic of Macedonia","","","","","","","","66","66.02274","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AMR","Americas","","TTO","Trinidad and Tobago","","","","","","","","24","23.98857","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","TUV","Tuvalu","","","","","","","","Not applicable","","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","","","","","","","13","12.53943","","","","",""
"AIR_5","Ambient air pollution attributable deaths (per 100 000)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","UZB","Uzbekistan","","","","","","","","57","56.94406","","","","",""
"AIR_50","Ambient air pollution attributable deaths (per 100 000, age-standardized)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","YEM","Yemen","","","","","","","","58","58.43902","","","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","AGO","Angola","","MLE","Male","","GHE000","All Causes","","3 962 [750 - 6 449]","3961.76000","750.00000","6449.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","AGO","Angola","","BTSX","Both sexes","","GHE000","All Causes","","7 058 [1 377 - 11 428]","7058.13000","1377.00000","11428.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","AZE","Azerbaijan","","MLE","Male","","GHE000","All Causes","","2 334 [540 - 3 382]","2334.23000","540.00000","3382.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","AZE","Azerbaijan","","BTSX","Both sexes","","GHE000","All Causes","","4 297 [954 - 6 220]","4296.52000","954.00000","6220.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BLR","Belarus","","FMLE","Female","","GHE000","All Causes","","4 578 [44 - 6 579]","4577.88000","44.00000","6579.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BLR","Belarus","","MLE","Male","","GHE000","All Causes","","4 873 [100 - 7 150]","4872.58000","100.00000","7150.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BEL","Belgium","","MLE","Male","","GHE000","All Causes","","2 085 [1 301 - 2 703]","2084.74000","1301.00000","2703.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BIH","Bosnia and Herzegovina","","FMLE","Female","","GHE000","All Causes","","1 623 [1 268 - 2 005]","1623.10000","1268.00000","2005.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","BIH","Bosnia and Herzegovina","","MLE","Male","","GHE000","All Causes","","1 915 [1 480 - 2 370]","1914.80000","1480.00000","2370.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","BDI","Burundi","","FMLE","Female","","GHE000","All Causes","","1 323 [589 - 2 082]","1323.23000","589.00000","2082.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","BDI","Burundi","","MLE","Male","","GHE000","All Causes","","1 677 [759 - 2 607]","1677.32000","759.00000","2607.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","CAF","Central African Republic","","FMLE","Female","","GHE000","All Causes","","570 [289 - 882]","570.16000","289.00000","882.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","TCD","Chad","","FMLE","Female","","GHE000","All Causes","","1 945 [1 086 - 2 877]","1944.89000","1086.00000","2877.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","COM","Comoros","","BTSX","Both sexes","","GHE000","All Causes","","125 [29 - 174]","124.75000","29.00000","174.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","COG","Congo","","FMLE","Female","","GHE000","All Causes","","568 [279 - 863]","567.74000","279.00000","863.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AMR","Americas","","CUB","Cuba","","BTSX","Both sexes","","GHE000","All Causes","","4 127 [338 - 6 115]","4127.46000","338.00000","6115.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","CYP","Cyprus","","FMLE","Female","","GHE000","All Causes","","78 [53 - 98]","77.96000","53.00000","98.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","DNK","Denmark","","BTSX","Both sexes","","GHE000","All Causes","","1 138 [52 - 1 845]","1138.44000","52.00000","1845.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EMR","Eastern Mediterranean","","DJI","Djibouti","","BTSX","Both sexes","","GHE000","All Causes","","212 [82 - 336]","211.90000","82.00000","336.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AMR","Americas","","SLV","El Salvador","","FMLE","Female","","GHE000","All Causes","","767 [607 - 941]","767.43000","607.00000","941.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AMR","Americas","","SLV","El Salvador","","BTSX","Both sexes","","GHE000","All Causes","","1 498 [1 189 - 1 828]","1498.13000","1189.00000","1828.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","FIN","Finland","","MLE","Male","","GHE000","All Causes","","181 [1 - 892]","181.25000","1.00000","892.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","FIN","Finland","","BTSX","Both sexes","","GHE000","All Causes","","327 [1 - 1 609]","327.25000","1.00000","1609.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","EUR","Europe","","DEU","Germany","","MLE","Male","","GHE000","All Causes","","14 508 [6 932 - 19 142]","14508.04000","6932.00000","19142.00000","","",""
"AIR_41","Ambient air pollution attributable deaths","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2259","PUBLISHED","Published","","2012","2012","","AFR","Africa","","GHA","Ghana","","FMLE","Female","","GHE000","All Causes","","3 028 [2 013 - 3 923]","3028.01000","2013.00000","3923.00000","","",""
